algorithm,episode,return,steps,success,epsilon,wall_hits,penalty_entries,locked_door_attempts,gate_blocks,key_collected,door_crossings,seed,epsilon_schedule,reward_mode
q_learning,1161,122.86,31,1,0.050000000000000044,5,1,0,0,1,1,45,linear,shaping
q_learning,1162,122.36,28,1,0.050000000000000044,6,1,0,0,1,1,45,linear,shaping
q_learning,1163,116.86000000000001,34,1,0.050000000000000044,7,1,0,1,1,1,45,linear,shaping
q_learning,1164,114.98,38,1,0.050000000000000044,4,2,0,0,1,1,45,linear,shaping
q_learning,1165,113.93,37,1,0.050000000000000044,5,2,0,0,1,1,45,linear,shaping
q_learning,1166,119.08000000000001,31,1,0.050000000000000044,3,2,0,0,1,1,45,linear,shaping
q_learning,1167,119.31,32,1,0.050000000000000044,2,2,0,0,1,1,45,linear,shaping
q_learning,1168,127.13000000000001,32,1,0.050000000000000044,2,1,0,0,1,2,45,linear,shaping
q_learning,1169,126.28000000000002,31,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1170,125.01,30,1,0.050000000000000044,4,1,0,0,1,2,45,linear,shaping
q_learning,1171,114.39,35,1,0.050000000000000044,5,2,0,0,1,1,45,linear,shaping
q_learning,1172,116.00000000000001,39,1,0.050000000000000044,3,2,0,0,1,1,45,linear,shaping
q_learning,1173,107.84000000000002,43,1,0.050000000000000044,7,2,0,0,1,1,45,linear,shaping
q_learning,1174,127.01,27,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1175,128.35,28,1,0.050000000000000044,2,1,0,0,1,1,45,linear,shaping
q_learning,1176,114.32000000000001,35,1,0.050000000000000044,5,2,0,0,1,1,45,linear,shaping
q_learning,1177,122.52000000000001,37,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1178,132.43,26,1,0.050000000000000044,0,1,0,0,1,1,45,linear,shaping
q_learning,1179,122.82000000000001,31,1,0.050000000000000044,5,1,0,0,1,1,45,linear,shaping
q_learning,1180,113.53,44,1,0.050000000000000044,4,2,0,0,1,1,45,linear,shaping
q_learning,1181,122.67,29,1,0.050000000000000044,1,2,0,0,1,1,45,linear,shaping
q_learning,1182,122.18,26,1,0.050000000000000044,2,2,0,0,1,1,45,linear,shaping
q_learning,1183,126.85000000000001,29,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1184,126.78,29,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1185,104.12,63,1,0.050000000000000044,8,1,0,1,1,1,45,linear,shaping
q_learning,1186,110.39000000000001,42,1,0.050000000000000044,5,2,0,1,1,2,45,linear,shaping
q_learning,1187,124.15000000000002,38,1,0.050000000000000044,2,1,0,0,1,1,45,linear,shaping
q_learning,1188,120.34,30,1,0.050000000000000044,2,2,0,0,1,1,45,linear,shaping
q_learning,1189,128.54,31,1,0.050000000000000044,1,1,0,0,1,1,45,linear,shaping
q_learning,1190,125.55000000000001,28,1,0.050000000000000044,4,1,0,0,1,1,45,linear,shaping
q_learning,1191,122.09,26,1,0.050000000000000044,2,2,0,0,1,1,45,linear,shaping
q_learning,1192,114.62,40,1,0.050000000000000044,8,1,0,0,1,1,45,linear,shaping
q_learning,1193,123.87,37,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1194,116.61000000000001,44,1,0.050000000000000044,3,1,0,3,1,1,45,linear,shaping
q_learning,1195,125.95,31,1,0.050000000000000044,3,1,0,0,1,1,45,linear,shaping
q_learning,1196,115.79,39,1,0.050000000000000044,7,1,0,0,1,1,45,linear,shaping
q_learning,1197,124.24000000000001,28,1,0.050000000000000044,0,2,0,0,1,1,45,linear,shaping
q_learning,1198,118.87,33,1,0.050000000000000044,6,1,0,1,1,1,45,linear,shaping
q_learning,1199,128.74,31,1,0.050000000000000044,1,1,0,0,1,1,45,linear,shaping
q_learning,0,-462.51000000000096,441,0,1.0,135,20,0,2,1,6,5,exponential,shaping
q_learning,1,-472.92000000000075,441,0,0.9971647931007296,165,16,0,0,1,3,5,exponential,shaping
q_learning,2,-412.2399999999998,441,0,0.9943376245996208,130,14,3,0,1,0,5,exponential,shaping
q_learning,3,-438.5600000000002,441,0,0.9915184717061518,120,19,0,0,0,0,5,exponential,shaping
q_learning,4,-458.3700000000004,441,0,0.9887073116944165,133,22,0,0,1,0,5,exponential,shaping
q_learning,5,-438.2599999999991,441,0,0.9859041219029414,146,17,0,0,1,0,5,exponential,shaping
q_learning,6,-415.11,441,0,0.983108879734503,155,10,0,0,1,6,5,exponential,shaping
q_learning,7,-418.9700000000014,441,0,0.9803215626559457,141,15,0,0,1,0,5,exponential,shaping
q_learning,8,-422.57999999999976,441,0,0.977542148198,121,19,0,0,1,0,5,exponential,shaping
q_learning,9,-457.6800000000004,441,0,0.9747706139551015,152,17,0,0,1,6,5,exponential,shaping
q_learning,10,-504.8699999999999,441,0,0.9720069375852098,130,30,0,0,1,3,5,exponential,shaping
q_learning,11,-330.1999999999998,441,0,0.9692510968096296,108,9,0,0,1,0,5,exponential,shaping
q_learning,12,-365.06000000000034,441,0,0.9665030694128295,122,11,0,0,1,0,5,exponential,shaping
q_learning,13,-514.8900000000007,441,0,0.9637628332422642,126,29,0,2,1,1,5,exponential,shaping
q_learning,14,-387.1400000000013,441,0,0.9610303662081954,160,6,0,0,1,0,5,exponential,shaping
q_learning,15,-435.16000000000093,441,0,0.9583056462835134,158,13,0,0,1,0,5,exponential,shaping
q_learning,16,-425.9400000000003,441,0,0.9555886515035606,160,10,0,0,1,4,5,exponential,shaping
q_learning,17,-397.38,441,0,0.9528793599659533,125,15,0,0,1,0,5,exponential,shaping
q_learning,18,-311.15999999999997,441,0,0.9501777498304054,123,3,0,0,1,5,5,exponential,shaping
q_learning,19,-410.20999999999964,441,0,0.947483799318553,116,19,0,0,1,0,5,exponential,shaping
q_learning,20,-431.2600000000012,441,0,0.9447974867137781,149,12,0,1,1,2,5,exponential,shaping
q_learning,21,-274.6299999999998,441,0,0.9421187903610339,122,0,0,0,1,1,5,exponential,shaping
q_learning,22,-399.62000000000086,441,0,0.9394476886666699,115,17,0,0,1,5,5,exponential,shaping
q_learning,23,-350.51000000000107,441,0,0.9367841600982586,153,2,0,0,1,3,5,exponential,shaping
q_learning,24,-249.36000000000035,361,1,0.9341281831844207,118,11,0,1,1,5,5,exponential,shaping
q_learning,25,-292.76000000000045,385,1,0.9314797365146533,121,19,0,0,1,8,5,exponential,shaping
q_learning,26,-414.6600000000007,441,0,0.9288387987391564,169,4,0,1,1,1,5,exponential,shaping
q_learning,27,-387.1399999999999,441,0,0.9262053485686611,118,14,0,0,1,4,5,exponential,shaping
q_learning,28,-439.7199999999996,441,0,0.9235793647742581,141,17,0,0,1,3,5,exponential,shaping
q_learning,29,-475.0700000000011,441,0,0.9209608261872263,114,27,0,0,1,1,5,exponential,shaping
q_learning,30,-493.73000000000025,441,0,0.9183497116988625,121,30,0,0,1,0,5,exponential,shaping
q_learning,31,-400.5000000000003,441,0,0.9157460002603108,132,14,0,0,1,0,5,exponential,shaping
q_learning,32,-521.4099999999995,441,0,0.9131496708823935,149,22,0,2,1,8,5,exponential,shaping
q_learning,33,-193.07,337,1,0.9105607026354413,119,6,0,0,1,2,5,exponential,shaping
q_learning,34,-289.63999999999993,441,0,0.9079790746491248,109,1,0,0,1,2,5,exponential,shaping
q_learning,35,-340.51,441,0,0.9054047661122864,137,2,0,1,1,5,5,exponential,shaping
q_learning,36,-375.16000000000037,441,0,0.9028377562727725,135,7,4,0,1,1,5,exponential,shaping
q_learning,37,-308.5200000000001,441,0,0.9002780244372661,106,6,0,1,1,4,5,exponential,shaping
q_learning,38,-303.6099999999991,441,0,0.8977255499711201,81,7,0,0,1,3,5,exponential,shaping
q_learning,39,-368.1699999999996,441,0,0.8951803122981906,128,10,0,0,1,0,5,exponential,shaping
q_learning,40,-408.0499999999999,441,0,0.8926422909006717,105,21,0,0,1,0,5,exponential,shaping
q_learning,41,-373.2500000000002,441,0,0.8901114653189296,123,11,0,0,1,0,5,exponential,shaping
q_learning,42,-307.12000000000074,441,0,0.8875878151513377,101,6,0,0,1,5,5,exponential,shaping
q_learning,43,-441.92000000000087,441,0,0.8850713200541123,133,17,0,1,1,3,5,exponential,shaping
q_learning,44,-328.72999999999956,441,0,0.8825619597411484,113,7,0,0,1,1,5,exponential,shaping
q_learning,45,-357.1299999999995,441,0,0.8800597139838567,120,10,0,0,1,3,5,exponential,shaping
q_learning,46,-118.73999999999971,284,1,0.8775645626109997,100,2,0,0,1,1,5,exponential,shaping
q_learning,47,-290.6200000000003,441,0,0.8750764855085298,107,1,0,0,1,4,5,exponential,shaping
q_learning,48,-435.52000000000027,441,0,0.8725954626194267,129,15,0,2,1,1,5,exponential,shaping
q_learning,49,-357.31999999999965,441,0,0.870121473943536,105,12,0,0,1,5,5,exponential,shaping
q_learning,50,-396.7600000000004,441,0,0.867654499537408,124,14,0,0,1,3,5,exponential,shaping
q_learning,51,-301.35999999999945,414,1,0.8651945195141365,118,14,0,6,1,6,5,exponential,shaping
q_learning,52,-358.90999999999974,441,0,0.8627415140431991,115,12,0,0,1,0,5,exponential,shaping
q_learning,53,-365.94999999999976,441,0,0.8602954633502968,87,19,0,0,1,0,5,exponential,shaping
q_learning,54,-376.3200000000005,441,0,0.857856347717195,115,11,0,2,1,4,5,exponential,shaping
q_learning,55,-355.07000000000045,441,0,0.8554241474815643,85,17,0,0,1,2,5,exponential,shaping
q_learning,56,-296.65000000000003,441,0,0.852998843036822,108,5,0,0,1,0,5,exponential,shaping
q_learning,57,-290.18000000000006,441,0,0.8505804148319743,79,9,0,0,1,1,5,exponential,shaping
q_learning,58,-417.83000000000055,441,0,0.8481688433714584,124,18,0,0,1,0,5,exponential,shaping
q_learning,59,-5.1300000000000665,165,1,0.8457641092149855,51,2,0,0,1,2,5,exponential,shaping
q_learning,60,-362.9399999999997,441,0,0.8433661929773838,90,17,0,0,1,1,5,exponential,shaping
q_learning,61,-9.100000000000009,168,1,0.840975075328443,56,1,0,0,1,3,5,exponential,shaping
q_learning,62,-177.10000000000002,421,1,0.8385907369927572,115,2,0,0,1,3,5,exponential,shaping
q_learning,63,-403.5500000000005,441,0,0.8362131587495711,117,18,0,0,1,0,5,exponential,shaping
q_learning,64,-250.98000000000008,441,0,0.8338423214326236,87,2,0,0,1,4,5,exponential,shaping
q_learning,65,-386.64000000000055,441,0,0.8314782059299942,110,16,0,0,1,1,5,exponential,shaping
q_learning,66,-409.01000000000084,441,0,0.8291207931839485,131,15,0,0,1,2,5,exponential,shaping
q_learning,67,-471.5200000000015,441,0,0.8267700641907848,140,20,0,0,1,3,5,exponential,shaping
q_learning,68,4.750000000000028,175,1,0.8244260000006809,37,4,0,0,1,8,5,exponential,shaping
q_learning,69,-332.72999999999973,441,0,0.8220885817175411,102,6,0,0,1,3,5,exponential,shaping
q_learning,70,-99.65999999999995,262,1,0.819757790498844,71,6,0,1,1,1,5,exponential,shaping
q_learning,71,-173.93999999999943,331,1,0.817433607555491,78,11,0,3,1,5,5,exponential,shaping
q_learning,72,-359.3600000000004,441,0,0.8151160141516541,131,8,0,0,1,0,5,exponential,shaping
q_learning,73,-85.10000000000001,206,1,0.8128049916046256,72,7,0,0,1,5,5,exponential,shaping
q_learning,74,-40.10999999999986,253,1,0.8105005212846668,49,5,0,0,1,3,5,exponential,shaping
q_learning,75,-354.47000000000077,441,0,0.8082025846148582,117,11,0,0,1,0,5,exponential,shaping
q_learning,76,-393.31000000000006,441,0,0.8059111630709499,112,14,0,0,1,4,5,exponential,shaping
q_learning,77,-243.85999999999984,434,1,0.8036262381812121,128,5,0,0,1,7,5,exponential,shaping
q_learning,78,-196.14000000000033,388,1,0.801347791526286,95,9,0,1,1,1,5,exponential,shaping
q_learning,79,-131.19999999999987,307,1,0.7990758047390356,84,6,0,3,1,3,5,exponential,shaping
q_learning,80,-414.9199999999994,441,0,0.7968102595043994,116,17,0,0,1,6,5,exponential,shaping
q_learning,81,-271.79000000000013,441,0,0.7945511375592431,95,3,0,0,1,7,5,exponential,shaping
q_learning,82,-429.6100000000003,441,0,0.792298420692212,109,20,0,0,1,8,5,exponential,shaping
q_learning,83,41.110000000000085,128,1,0.7900520907435843,30,2,0,0,1,1,5,exponential,shaping
q_learning,84,-241.55999999999995,361,1,0.7878121296051251,97,16,0,0,1,7,5,exponential,shaping
q_learning,85,-361.59999999999997,441,0,0.7855785192199398,121,4,0,2,1,1,5,exponential,shaping
q_learning,86,-101.81999999999995,298,1,0.7833512415823287,82,4,0,0,1,4,5,exponential,shaping
q_learning,87,-49.15999999999998,217,1,0.7811302787376425,61,4,0,0,1,4,5,exponential,shaping
q_learning,88,-179.3,372,1,0.7789156127821365,95,7,0,3,1,2,5,exponential,shaping
q_learning,89,-79.92999999999985,286,1,0.7767072258628271,70,3,0,0,1,2,5,exponential,shaping
q_learning,90,-320.32000000000045,441,0,0.7745051001773476,107,6,0,0,1,1,5,exponential,shaping
q_learning,91,-299.43000000000075,441,0,0.7723092179738047,101,5,0,0,1,8,5,exponential,shaping
q_learning,92,-301.5700000000006,441,0,0.7701195615506352,87,10,0,0,1,0,5,exponential,shaping
q_learning,93,-1.0799999999999983,153,1,0.7679361132564638,51,2,0,0,1,4,5,exponential,shaping
q_learning,94,-352.73,441,0,0.7657588554899601,135,4,0,0,1,7,5,exponential,shaping
q_learning,95,-76.23999999999985,233,1,0.7635877706996976,55,9,0,0,1,4,5,exponential,shaping
q_learning,96,-352.0600000000001,441,0,0.7614228413840113,115,10,0,0,1,2,5,exponential,shaping
q_learning,97,-92.51999999999971,266,1,0.7592640500908573,77,5,0,1,1,6,5,exponential,shaping
q_learning,98,-345.50000000000006,441,0,0.7571113794176717,119,8,0,0,1,4,5,exponential,shaping
q_learning,99,58.99999999999999,91,1,0.7549648120112306,27,2,0,0,1,2,5,exponential,shaping
q_learning,100,19.789999999999935,137,1,0.7528243305675099,38,2,0,1,1,1,5,exponential,shaping
q_learning,101,-261.0299999999996,416,1,0.7506899178315463,106,14,0,0,1,1,5,exponential,shaping
q_learning,102,-267.2999999999999,441,0,0.7485615565972975,90,4,0,0,1,0,5,exponential,shaping
q_learning,103,-302.2,441,0,0.7464392297075043,98,5,0,0,1,4,5,exponential,shaping
q_learning,104,-27.069999999999894,182,1,0.7443229200535514,52,4,0,0,1,1,5,exponential,shaping
q_learning,105,-340.7900000000006,441,0,0.7422126105753305,107,10,0,0,1,2,5,exponential,shaping
q_learning,106,-233.66000000000008,441,0,0.7401082842611019,65,4,0,0,1,5,5,exponential,shaping
q_learning,107,53.60000000000001,100,1,0.7380099241473576,31,1,0,1,1,1,5,exponential,shaping
q_learning,108,-129.57,334,1,0.7359175133186849,84,5,0,0,1,3,5,exponential,shaping
q_learning,109,-227.08000000000015,441,0,0.7338310349076299,76,1,0,0,1,0,5,exponential,shaping
q_learning,110,12.96999999999997,163,1,0.731750472094561,46,0,0,1,1,5,5,exponential,shaping
q_learning,111,-275.7000000000001,441,0,0.7296758081075342,90,3,0,0,1,13,5,exponential,shaping
q_learning,112,-115.89999999999988,288,1,0.7276070262221569,87,2,0,1,1,5,5,exponential,shaping
q_learning,113,-214.28,441,0,0.7255441097614542,60,3,0,0,1,0,5,exponential,shaping
q_learning,114,-220.67000000000002,441,0,0.7234870420957336,80,0,0,0,1,2,5,exponential,shaping
q_learning,115,-372.53999999999985,441,0,0.721435806642451,118,13,0,0,1,1,5,exponential,shaping
q_learning,116,-22.99999999999993,186,1,0.7193903868660776,58,3,0,0,1,3,5,exponential,shaping
q_learning,117,-186.40999999999968,388,1,0.7173507662779661,92,5,0,0,1,2,5,exponential,shaping
q_learning,118,-87.63999999999966,299,1,0.7153169284362179,55,6,0,0,1,3,5,exponential,shaping
q_learning,119,-257.47999999999985,441,0,0.7132888569455506,92,2,0,0,1,3,5,exponential,shaping
q_learning,120,-55.889999999999944,197,1,0.7112665354571658,31,10,0,2,1,3,5,exponential,shaping
q_learning,121,-167.7599999999996,328,1,0.7092499476686175,90,8,0,0,1,4,5,exponential,shaping
q_learning,122,-258.2400000000002,441,0,0.7072390773236803,96,0,0,0,1,5,5,exponential,shaping
q_learning,123,-332.39000000000067,441,0,0.7052339082122185,106,10,0,0,1,0,5,exponential,shaping
q_learning,124,-216.72000000000014,441,0,0.7032344241700558,64,3,0,0,1,0,5,exponential,shaping
q_learning,125,-252.44999999999993,441,0,0.7012406090788443,79,4,0,0,1,0,5,exponential,shaping
q_learning,126,-281.35999999999973,441,0,0.6992524468659355,112,2,0,0,1,6,5,exponential,shaping
q_learning,127,-71.80999999999976,202,1,0.6972699215042495,43,11,0,1,1,3,5,exponential,shaping
q_learning,128,-171.86000000000053,321,1,0.6952930170121469,65,16,0,2,1,1,5,exponential,shaping
q_learning,129,-282.02000000000004,441,0,0.6933217174532995,109,1,0,0,1,1,5,exponential,shaping
q_learning,130,-221.5799999999999,441,0,0.6913560069365619,74,1,0,0,1,1,5,exponential,shaping
q_learning,131,-232.1400000000001,441,0,0.6893958696158433,88,0,0,0,1,5,5,exponential,shaping
q_learning,132,-95.38999999999992,255,1,0.6874412896899799,79,5,0,0,1,13,5,exponential,shaping
q_learning,133,-277.27,441,0,0.6854922514026075,72,9,0,0,1,2,5,exponential,shaping
q_learning,134,60.62,87,1,0.6835487390420344,19,4,0,0,1,4,5,exponential,shaping
q_learning,135,-192.11999999999998,441,0,0.6816107369411148,61,0,0,0,1,2,5,exponential,shaping
q_learning,136,-263.76000000000016,441,0,0.6796782294771226,88,4,0,0,1,0,5,exponential,shaping
q_learning,137,-70.67999999999974,375,1,0.6777512010716252,57,2,0,0,1,1,5,exponential,shaping
q_learning,138,-373.4500000000011,441,0,0.6758296361903581,92,19,0,0,1,0,5,exponential,shaping
q_learning,139,-241.74999999999972,441,0,0.6739135193430998,64,7,0,0,1,0,5,exponential,shaping
q_learning,140,-226.4399999999999,441,0,0.6720028350835466,77,1,0,0,1,0,5,exponential,shaping
q_learning,141,41.56,126,1,0.6700975680091885,34,1,0,0,1,1,5,exponential,shaping
q_learning,142,-335.11999999999983,441,0,0.6681977027611844,109,9,0,0,1,0,5,exponential,shaping
q_learning,143,-276.26999999999975,441,0,0.6663032240242392,93,6,0,0,1,0,5,exponential,shaping
q_learning,144,-50.41999999999986,221,1,0.6644141165264797,41,9,0,0,1,5,5,exponential,shaping
q_learning,145,25.799999999999955,147,1,0.6625303650393312,25,4,0,2,1,1,5,exponential,shaping
q_learning,146,28.039999999999978,153,1,0.6606519543773954,29,3,0,0,1,1,5,exponential,shaping
q_learning,147,-235.60000000000016,441,0,0.6587788693983282,76,2,0,0,1,0,5,exponential,shaping
q_learning,148,-66.04999999999986,240,1,0.6569110950027165,62,4,0,0,1,1,5,exponential,shaping
q_learning,149,-357.61000000000047,441,0,0.6550486161339576,103,14,0,0,1,0,5,exponential,shaping
q_learning,150,-14.789999999999864,172,1,0.6531914177781369,40,6,0,0,1,1,5,exponential,shaping
q_learning,151,3.9799999999999187,139,1,0.6513394849639081,47,3,0,0,1,2,5,exponential,shaping
q_learning,152,90.18,62,1,0.6494928027623713,18,1,0,0,1,1,5,exponential,shaping
q_learning,153,-316.1300000000001,441,0,0.6476513562869529,64,17,0,0,1,0,5,exponential,shaping
q_learning,154,61.99000000000001,109,1,0.6458151306932863,21,1,0,2,1,3,5,exponential,shaping
q_learning,155,-111.69999999999989,298,1,0.6439841111790915,70,8,0,0,1,2,5,exponential,shaping
q_learning,156,-313.77000000000015,441,0,0.642158282984056,80,13,0,0,1,0,5,exponential,shaping
q_learning,157,59.560000000000024,106,1,0.640337631389716,32,0,0,0,1,2,5,exponential,shaping
q_learning,158,49.62000000000003,83,1,0.6385221417193374,25,4,0,0,1,2,5,exponential,shaping
q_learning,159,-189.3200000000005,400,1,0.6367117993377978,110,3,0,0,1,2,5,exponential,shaping
q_learning,160,-152.39999999999986,365,1,0.6349065896514684,81,8,0,0,1,1,5,exponential,shaping
q_learning,161,47.87999999999998,104,1,0.6331064981080963,28,3,0,0,1,1,5,exponential,shaping
q_learning,162,-378.97000000000094,441,0,0.6313115101966873,96,18,0,0,1,1,5,exponential,shaping
q_learning,163,12.859999999999971,153,1,0.6295216114473888,30,4,0,1,1,5,5,exponential,shaping
q_learning,164,-293.86,441,0,0.6277367874313733,105,2,0,0,1,5,5,exponential,shaping
q_learning,165,-269.01000000000016,441,0,0.625957023760722,57,11,0,0,1,0,5,exponential,shaping
q_learning,166,79.84,75,1,0.6241823060883088,13,3,0,0,1,1,5,exponential,shaping
q_learning,167,22.219999999999956,122,1,0.6224126201076847,26,6,0,0,1,2,5,exponential,shaping
q_learning,168,-54.23999999999985,261,1,0.6206479515529625,62,2,0,1,1,2,5,exponential,shaping
q_learning,169,-49.07999999999983,228,1,0.6188882861987015,47,5,0,1,1,1,5,exponential,shaping
q_learning,170,-198.1299999999999,441,0,0.6171336098597933,63,1,0,0,1,0,5,exponential,shaping
q_learning,171,-275.22999999999973,441,0,0.6153839083913472,108,3,0,0,1,0,5,exponential,shaping
q_learning,172,-0.140000000000029,169,1,0.613639167688576,29,5,0,0,1,1,5,exponential,shaping
q_learning,173,58.89000000000004,137,1,0.6118993736866828,25,1,0,0,1,1,5,exponential,shaping
q_learning,174,-282.6799999999998,441,0,0.610164512360747,124,0,0,0,1,0,5,exponential,shaping
q_learning,175,-201.38999999999993,441,0,0.6084345697256118,65,1,0,0,1,0,5,exponential,shaping
q_learning,176,-265.03000000000014,441,0,0.6067095318357711,74,6,0,0,1,7,5,exponential,shaping
q_learning,177,41.52000000000005,149,1,0.6049893847852573,35,0,0,0,1,1,5,exponential,shaping
q_learning,178,-72.45999999999988,266,1,0.6032741147075288,58,7,0,0,1,1,5,exponential,shaping
q_learning,179,17.02999999999996,147,1,0.6015637077753587,40,2,0,1,1,2,5,exponential,shaping
q_learning,180,93.07000000000002,71,1,0.5998581502007234,19,0,0,0,1,3,5,exponential,shaping
q_learning,181,7.410000000000011,158,1,0.5981574282346906,48,1,0,0,1,2,5,exponential,shaping
q_learning,182,-34.249999999999815,187,1,0.5964615281673098,35,8,0,2,1,2,5,exponential,shaping
q_learning,183,-107.12000000000022,310,1,0.5947704363275005,84,5,0,0,1,1,5,exponential,shaping
q_learning,184,-321.21000000000055,441,0,0.5930841390829427,77,15,0,0,1,0,5,exponential,shaping
